new_userID,userID,age,location,users_csv_index
28864,b0aaf0c359,35,0,126023
28865,50ff9df589,28.0,0,200536
28866,f036cb22f1,35,0,72487
28867,850968bbb6,49.0,0,56558
28868,4701594fc8,35,0,232756
28869,cf7fb3bb96,35,0,131631
28870,877faa7a56,54.0,0,163527
28871,822a3eccfa,35,6,37615
28872,6cf6be1f0d,46.0,0,60158
28873,ad67afe2ca,36.0,0,12704
28874,346c1c22ed,35,1,84747
28875,1fcca45e88,54.0,1,253197
28876,cff992b1c3,35,7,241213
28877,78123e9c58,33.0,3,140819
28878,48f5ccf143,35,5,1922
28879,d18ab1cd45,60.0,0,271055
28880,fe7f94b8f6,48.0,0,70149
28881,f35f326b96,33.0,0,161221
28882,a3de299f74,35,3,94154
28883,17cf191479,12.0,0,58992
28884,16e0c2f73b,27.0,7,159439
28885,16646ba803,20.0,5,12212
28886,abcafb57a8,29.0,0,183275
28887,b29ea56ccc,57.0,4,79190
28888,befabe23d3,38.0,0,152375
28889,1dae922dc2,35,7,14453
28890,e1a991a001,49.0,0,166514
28891,b5e5f96a3f,35,4,267205
28892,84f6c77571,35,7,269437
28893,2b77115811,35,0,172492
28894,5fe99a534d,35,0,107190
28895,802d42a473,19.0,3,202021
28896,40f48f46f5,35,2,67369
28897,2c99b02404,29.0,0,129409
28898,d17ed1b9b2,35,3,16596
28899,d6dc0a3a6d,35,7,261872
28900,85a428e0ca,35,0,199358
28901,2bb64ef853,35,0,30911
28902,e075e18b1a,35,0,149444
28903,34e4ee1ce4,35,0,33421
28904,a7ba359412,35,7,187386
28905,9a3cb60404,56.0,0,277709
28906,c0fee72fc6,27.0,6,107831
28907,7e28dadc68,24.0,0,20878
28908,e30e107c79,21.0,0,134383
28909,268b701021,35,7,94631
28910,2f3a1be66f,32.0,7,272955
28911,b626af0433,35,3,61658
28912,abb352e783,35,0,187781
28913,5c106793e1,43.0,0,26618
28914,b8fd276d32,35,0,222778
28915,8959cb241c,35,6,135554
28916,7553426881,35,0,173358
28917,50bec24909,35,0,261384
28918,921f73695b,35,0,88242
28919,fd86916b15,35,1,100486
28920,eee0b786d2,35,0,72021
28921,6f5a0d74e6,32.0,1,100064
28922,77bf372c42,22.0,7,51419
28923,831304ddb6,48.0,6,34435
28924,e73045f461,55.0,0,159782
28925,9a648c52ef,35,0,268959
28926,aee9d2e2d6,35,6,56325
28927,d6dd8d4165,23.0,0,235184
28928,8bbffadb99,52.0,0,235102
28929,c302df2c6e,34.0,0,149266
28930,08826eee49,29.0,0,244943
28931,c0961e70eb,29.0,3,132380
28932,f728b3e50a,33.0,7,222580
28933,312224d5ed,35.0,0,227006
28934,013bf550ea,35,0,200887
28935,737a5fee43,21.0,3,51058
28936,c4f7cc9254,35,7,190529
28937,c1233f8682,35,0,117521
28938,5224d501fd,37.0,7,236505
28939,7c6956c736,35,0,179748
28940,f85b0bf58b,38.0,7,253792
28941,6b8e7c5200,33.0,6,177816
28942,3ef97c32d8,35,0,148866
28943,7f6f092bb1,26.0,7,44413
28944,6f59cf3699,22.0,0,176276
28945,df7c92cd0e,70.0,1,52351
28946,9f0a04cadf,72.0,0,248734
28947,af66c7bfc2,19.0,2,8579
28948,a15c07d536,18.0,0,158916
28949,920015d243,35,7,89462
28950,cc7b9eccbf,35,7,192203
28951,8ff0e3b3ab,35,0,94454
28952,ecc9e596f1,30.0,2,167386
28953,693aa859f5,45.0,7,181070
28954,bac617b16d,23.0,2,218625
28955,36b48a398d,61.0,0,206118
28956,7fbbcf69ac,35,1,245987
28957,c4b805bea7,44.0,3,103041
28958,50109357bf,18.0,0,232106
28959,0c9daebef9,35,0,149600
28960,2508f43e58,21.0,0,245101
28961,bdf5af7d1f,35,1,177724
28962,98d2461db1,35,6,48727
28963,a62b85e312,35,0,9875
28964,ae9b48cac5,24.0,7,58488
28965,a976ee022a,16.0,0,55732
28966,febca204e4,35,0,93110
28967,461e1a6a15,35,0,17352
28968,e16da19b0c,34.0,7,247620
28969,2de98a84c2,33.0,0,201828
28970,51f9e4c1c3,35,7,15280
28971,23a24dfc9f,35,1,214758
28972,63ff13597a,35,0,249737
28973,3ae160abe6,21.0,0,27328
28974,5ee7c27ff1,35,0,3029
28975,ba18159a16,13.0,5,87490
28976,c8da4dee67,35,0,36102
28977,71fc3b896f,17.0,0,230533
28978,48ca8e3a54,35,7,151575
28979,a76b002eea,35,0,254264
28980,670b29598c,37.0,0,82538
28981,0a80789087,22.0,0,124364
28982,512fdf2298,35,0,163025
28983,1425f7e2bc,37.0,6,7189
28984,9533ab1ca9,21.0,0,94262
28985,3e4ca406f1,35,0,70680
28986,5c44e53695,23.0,7,157312
28987,1d963c6228,35,0,145812
28988,6b86bf4579,35,1,148369
28989,b331260e0d,35,1,79176
28990,2f117eea41,33.0,1,45535
28991,732d5b95f2,23.0,0,127941
28992,80b8f508eb,18.0,0,251862
28993,d522b807d0,22.0,7,58566
28994,a4aef9b8ef,35,0,256848
28995,33de137275,35,0,150477
28996,282e97367b,35,0,54244
28997,d1b79baf07,35,1,222920
28998,b7aed6e3a0,32.0,0,263240
28999,a96de29eb4,48.0,0,8705
29000,6e1246c380,30.0,3,228279
29001,9136f85efa,35,0,160885
29002,2ad49b07a3,35,5,101897
29003,ffe9bfcdcb,35,1,224716
29004,6045b12a03,35,0,31374
29005,331dd076f0,18.0,4,180437
29006,880fe28aa9,35.0,4,107580
29007,b0ee98f796,16.0,7,111142
29008,c1bc43fb4f,35,0,73964
29009,54c13bd697,35,0,134171
29010,a3c09f36ba,35,0,209076
29011,48f9c9ef08,20.0,0,16232
29012,dca614a562,31.0,0,233132
29013,94b4c1d2b1,13.0,0,82601
29014,81e95fc2f4,29.0,0,213248
29015,a8593c5903,32.0,0,99125
29016,43877f3a4f,35,4,130543
29017,64c3498351,27.0,2,58810
29018,8ddd48acdf,35,2,255778
29019,f81be306f0,24.0,0,165268
29020,43fa0102ba,49.0,0,225076
29021,429e0b22f4,73.0,0,23928
29022,375d9e325a,35,0,269652
29023,863fa3c7fd,21.0,7,32809
29024,55fb88a113,51.0,3,166933
29025,2956c167fd,33.0,0,254944
29026,9892488c47,14.0,7,154559
29027,82df33940c,49.0,0,66003
29028,23ae29c85c,69.0,7,729
29029,bce309078b,23.0,4,202050
29030,0bc1035ca9,38.0,0,15469
29031,e51b2dc689,36.0,0,239612
29032,2791ecc728,35,7,193609
29033,f00dd55717,65.0,0,114626
29034,56e8d57a40,26.0,2,59968
29035,3d950fbac0,34.0,0,259116
29036,44d7bd2e47,35,0,75494
29037,650e1e0d5a,35,0,31822
29038,4d71999efe,16.0,4,217482
29039,f072dc76b8,27.0,1,113971
29040,945029ce4c,37.0,0,35531
29041,b3e8bedcaa,51.0,0,221373
29042,b84ab2a72f,20.0,0,198581
29043,4b2ee1aa31,35,1,96774
29044,95a2713f41,35,0,31928
29045,61d9af5aac,35,0,157601
29046,3713b8cc89,34.0,0,88021
29047,52bbb23870,66.0,0,231057
29048,0dcdd24d4e,35,3,253407
29049,310b409366,43.0,0,51297
29050,05ea450eec,35,0,91107
29051,38afa7286f,35,0,66486
29052,464aedf045,35,0,51650
29053,aa314247dd,14.0,1,6999
29054,6428856216,35,5,203761
29055,c8590662ee,33.0,0,105778
29056,f68d46552c,35,0,140929
29057,06d7419f05,55.0,0,169491
29058,f0e97bea93,54.0,0,147942
29059,e7166d3beb,35,0,78020
29060,518154164a,35,0,107304
29061,4f31c7c4db,35,1,214857
29062,9c2b8b12c0,35,0,216601
29063,b6cfc8e063,20.0,0,194689
29064,91cb8b306f,35.0,2,18757
29065,5ba0f2a1b8,35,6,89596
29066,638ef67534,29.0,0,110574
29067,ea57d1e6cc,60.0,1,96388
29068,77f5c87249,22.0,1,115689
29069,badcb46443,26.0,2,276872
29070,04fbd06feb,30.0,7,261361
29071,0323779773,35,0,113826
29072,5158a09ba0,57.0,5,87648
29073,b41542c1a4,35,7,263104
29074,dde71a456d,35,0,172712
29075,3f94b4a788,32.0,0,238180
29076,cc63999d65,35,0,113559
29077,fe3ce5ca42,38.0,0,75584
29078,9fadf2de70,35,1,34621
29079,e9975bd92a,35,0,74068
29080,537ef7729c,36.0,0,208038
29081,cdd04e9482,23.0,7,249029
29082,e5af7e4408,32.0,0,21082
29083,056a4604fa,14.0,0,131431
29084,b67ace279e,46.0,0,31785
29085,f7f25b4e1d,19.0,0,180440
29086,eb9c87faba,34.0,0,259398
29087,5a5ba62723,40.0,1,212546
29088,7ac74e264d,35,0,139610
29089,f8c8f00d42,35,6,155007
29090,fd52b7d495,35,0,267254
29091,50e0cbb538,35,0,183760
29092,2d6e06c628,35,1,23602
29093,754307fe78,45.0,3,195880
29094,fb4d0dd9cb,35,0,271082
29095,ca91364529,35,0,222514
29096,7464355d05,23.0,7,75021
29097,7aeffcda18,63.0,0,90325
29098,0dcc33decc,35,0,211896
29099,7bae184b2a,35,0,17402
29100,3846d8a17f,35,1,87092
29101,8db722b6f3,45.0,0,14294
29102,7e8d6ff9d8,43.0,0,38903
29103,67417dd27c,35,3,187208
29104,f3a04970f5,35,3,208455
29105,f4cfb411f2,18.0,0,92367
29106,428e962695,20.0,1,112147
29107,4dc41f6198,35,7,239574
29108,d3bbb88b79,35,7,270760
29109,f29a86246a,35,0,80632
29110,5c2102d955,35,1,278356
29111,330a6387bf,38.0,0,155408
29112,c9a2c18784,35,6,132497
29113,b2ee5bfdc3,35,7,116747
29114,19171080e1,16.0,7,132495
29115,45b395b9c3,35,0,777
29116,569d1fe6c3,69.0,0,121525
29117,7b53b6cf19,25.0,0,133777
29118,ea4640be44,35,7,125112
29119,a8cc30f182,39.0,0,19708
29120,541f95b2fc,27.0,0,155367
29121,f0816f6f13,35,0,203420
29122,ebde5286bd,35,0,119060
29123,5ed4e18191,35,0,21025
29124,996afe40be,35,7,239697
29125,4cc8e78155,35,0,50895
29126,d3ab84af74,35,7,253431
29127,256e9d2d56,50.0,0,216109
29128,f339cf99d9,25.0,0,15302
29129,6c0bf968b7,35,0,151926
29130,6041e95001,20.0,7,235022
29131,b244fed64c,35,6,150215
29132,e408a3b1b2,27.0,3,35288
29133,a552b7fcfd,35,0,97089
29134,72d15c4b5e,33.0,0,45938
29135,156fdc49a7,59.0,0,72964
29136,7b47ae2e64,50.0,7,218744
29137,633f665654,24.0,0,146072
29138,1112baea54,35,0,70492
29139,99256303df,35,0,207750
29140,5af5639344,42.0,0,278487
29141,6afa0ad3e5,35,0,72
29142,1da8cd0edf,35,1,77750
29143,ffaf5f5718,71.0,0,42846
29144,da0a59e78d,30.0,0,162595
29145,dcce0008e7,35,6,164931
29146,d432cbfc61,35,0,199934
29147,febf70bfe4,37.0,0,38052
29148,5a860aa50f,35,6,52000
29149,031d2290cf,35,0,35963
29150,66c96bd93b,35,7,178182
29151,99b6c226f1,23.0,0,78778
29152,9857d3883c,31.0,7,79262
29153,84fa34f2c5,23.0,3,25892
29154,36a6896546,35,0,211419
29155,c5cb952bab,26.0,1,102413
29156,70efbef9af,31.0,0,26614
29157,20e79acb1a,41.0,3,66934
29158,c5052826b7,35,1,157922
29159,c65bdcc2f9,25.0,3,160172
29160,c8a22d1146,47.0,0,139990
29161,a37a2ae37b,35,0,91300
29162,1dd6f923e7,19.0,7,119583
29163,83f9a36987,35,3,71561
29164,d30449aec1,35,6,197225
29165,c92c5affca,35,7,242214
29166,5a24c13f07,51.0,0,103575
29167,3048fcc59d,35,0,249556
29168,4aa2d04668,67.0,0,178088
29169,cae979e2f4,35,4,192888
29170,1452a07ece,35,0,2151
29171,00ad05af0e,30.0,0,171505
29172,ae7bd24052,19.0,3,159593
29173,6e9521edb4,16.0,0,144713
29174,e542ec0d43,12.0,0,102890
29175,bafc7ceb4d,30.0,0,42608
29176,974bf499bf,48.0,0,57346
29177,04142bc4ff,30.0,0,216089
29178,6ae47a9f4b,55.0,0,100353
29179,b231c40da8,35,6,264607
29180,6d5cbfaf25,38.0,0,62700
29181,b43c914df2,35,0,111765
29182,21aaa62be5,17.0,7,264551
29183,443d5d456c,35,0,132540
29184,1cfcb10d25,35,0,64397
29185,23a8d5eb58,35,0,216863
29186,a89d20e51a,54.0,0,36199
29187,df3659ecd6,41.0,0,190443
29188,163ca3f017,51.0,0,142567
29189,56eb2a019c,35,0,178748
29190,ab98e4171d,19.0,2,68411
29191,43c759a6e5,46.0,0,15699
29192,71816d0c94,35,0,237167
29193,c35fe5092e,33.0,2,22177
29194,5aa48aa28f,35,0,30475
29195,b85f6ea739,35,0,132948
29196,825aa06ecd,35,0,15644
29197,90fd328e01,38.0,0,203440
29198,45de02994a,35,7,149981
29199,bc1b84d26c,35,7,170060
29200,81e9654373,53.0,0,50129
29201,3389eeb001,29.0,0,179320
29202,960eadf723,43.0,0,1801
29203,18710fcedb,65.0,0,211169
29204,e29f8ed7f1,53.0,7,203369
29205,928266b101,14.0,0,7365
29206,d731b90876,57.0,0,221468
29207,0134d76a3e,17.0,0,235875
29208,6a599b99aa,34.0,0,69930
29209,27fca07ebe,24.0,0,150668
29210,067bcce230,47.0,0,261742
29211,109a9bf0dd,35,0,237146
29212,502bb891d7,30.0,1,14682
29213,18a4bea1f3,35,7,124652
29214,480ba4d4aa,17.0,0,232774
29215,92b3197544,35,0,62200
29216,270089c6e1,35,0,176279
29217,a3a6b20f0b,38.0,4,71911
29218,56898d26ff,33.0,0,98860
29219,9bd432d27d,18.0,3,7707
29220,0892d70334,35,0,121531
29221,5f7ed1507e,35,0,256925
29222,a9fda3b7eb,19.0,1,6346
29223,cb9d4c5423,29.0,3,205560
29224,3ca8db39bb,35,7,145515
29225,51b2699f5a,35,1,98067
29226,6852a591f2,42.0,0,203951
29227,3cb41d5e06,35.0,3,165743
29228,de563b6101,35,0,204764
29229,caa13c297c,35,0,66838
29230,c5475cc9ef,26.0,3,61578
29231,b89f40de67,35,0,88829
29232,85ae910f8e,26.0,6,33949
29233,d019982983,36.0,0,270713
29234,0b093e2167,24.0,7,63664
29235,72fca147ec,35,7,201018
29236,f133186864,47.0,2,31748
29237,ea332d3ac1,63.0,0,241670
29238,69a7374714,49.0,0,235763
29239,38e2995194,45.0,2,244053
29240,93d9f1085b,49.0,7,230289
29241,4ee9b92975,28.0,7,234935
29242,e33624d602,66.0,0,14330
29243,fa295c8a28,22.0,7,137322
29244,6770963669,52.0,0,85021
29245,5e8697e1d1,35,0,132615
29246,0a871c7372,16.0,7,133842
29247,f1f5c34987,46.0,0,89187
29248,38b61a8c7a,66.0,7,32416
29249,9720ad9c0a,35,2,209301
29250,9426b15cba,23.0,7,221902
29251,0d63493cec,59.0,1,277995
29252,2ac07a5fa1,39.0,3,84552
29253,b5ced35573,25.0,4,112258
29254,fdee983c14,35,1,17743
29255,47e0193681,35,1,35277
29256,4fdd140eb0,35,0,186488
29257,d02b2137f7,47.0,0,131024
29258,f6b8dea034,30.0,0,142699
29259,5e1521af3e,61.0,0,269564
29260,fa01437863,40.0,0,98821
29261,85eaa78b8c,20.0,0,131318
29262,4712abb53a,59.0,0,202393
29263,9abb591014,34.0,2,110926
29264,cd2046f24e,29.0,5,33716
29265,4d54baa96a,28.0,0,153214
29266,72c935725c,35,0,252192
29267,3eb5ba58df,22.0,6,203609
29268,9d9227462a,15.0,4,188780
29269,08449439e1,35,1,240659
29270,1a1855cb56,33.0,0,242848
29271,80576439a7,24.0,4,70800
29272,9083bc5833,35,7,56400
29273,897574a278,35,7,66532
29274,12cce3aa1b,34.0,0,98595
29275,791f362a3c,25.0,6,164158
29276,9ecb17bea7,35.0,0,101281
29277,a2d9d751fa,35,0,138027
29278,dbe9bd6868,25.0,2,16171
29279,2774d459d0,48.0,5,239013
29280,362668a97c,53.0,0,266669
29281,80a40ed373,21.0,2,85478
29282,6401a94358,26.0,2,59431
29283,7e5b47e839,54.0,1,33595
29284,2683953138,35,0,69172
29285,baabaf43c4,29.0,0,253661
29286,54c83e1eb6,35,0,139368
29287,c630aed8ed,35,0,66624
29288,27a5029ca8,50.0,3,66662
29289,db4a6a91d1,57.0,0,111574
29290,c920fbcf05,35,2,137859
29291,5a7be8c0d7,45.0,0,15354
29292,28eff21702,35,0,55807
29293,85332908a1,35,0,204013
29294,9fd6adb77e,33.0,1,4224
29295,27350ab3fd,35,7,197816
29296,ceab56f3f8,68.0,0,135465
29297,41b6391fd4,62.0,0,207250
29298,e931b89cbd,35,5,6057
29299,4b85d3fe1b,31.0,1,112129
29300,731f5c5130,35,0,252262
29301,c01359090e,19.0,4,214081
29302,bc0d245a5c,27.0,2,269626
29303,743876baf6,29.0,0,33457
29304,3a789dcf27,35,0,32301
29305,5f2981ded6,26.0,0,116816
29306,99d200985c,35,0,87639
29307,37473be8eb,57.0,0,21619
29308,ff44162d52,35,0,12830
29309,f43f0bb31d,35,1,219285
29310,8abe53abf7,53.0,0,215313
29311,2a7aaa6b90,30.0,3,206959
29312,288384644d,34.0,6,5638
29313,b9dd8a0552,47.0,0,126499
29314,9d27b08ba0,24.0,0,179994
29315,4494542d3d,35,0,89073
29316,05b88acdde,35,0,81
29317,7b9d5d4ef9,53.0,5,272789
29318,4ba833d5ae,22.0,0,244729
29319,afa56920d4,44.0,1,172095
29320,24266a7bff,32.0,2,77034
29321,68eaee20c7,40.0,4,186581
29322,459a968d9d,33.0,4,195169
29323,da2868660d,49.0,0,223496
29324,6c72611837,35,1,238094
29325,b91171135e,35,7,218556
29326,a7decf98fc,47.0,0,47905
29327,74a520604d,35,0,41193
29328,ad0f2eb1a3,55.0,3,101594
29329,31baaea586,43.0,0,183170
29330,0553775232,51.0,0,263038
29331,6213bc3d3d,30.0,3,201097
29332,056f38c1ed,32.0,0,30658
29333,5b7ee579a5,26.0,0,40884
29334,d7b2b1faab,48.0,0,98011
29335,1fe7e82917,37.0,3,72150
29336,d1702738e5,44.0,0,171474
29337,fe20393dba,43.0,1,14001
29338,b3c8507d38,35,0,70046
29339,d46fbba847,35,0,65105
29340,1d1a379ba8,19.0,5,190214
29341,f5eb024cad,39.0,0,164331
29342,78fca36989,35,0,27619
29343,58c8cfd291,35,0,117585
29344,04bdcc9ccd,36.0,0,253825
29345,5238bb8527,33.0,0,163336
29346,41384697aa,14.0,0,12562
29347,466d636982,35,7,114656
29348,cbd8264fe0,12.0,1,40924
29349,fd8ef53fdb,31.0,3,84427
29350,353267cd51,30.0,7,111581
29351,b8c3ae1ea0,35,0,174964
29352,003ce872f3,35,6,89715
29353,407bbcbf8d,63.0,0,231858
29354,957d5c7174,20.0,0,265965
29355,287816e8cb,35,0,42123
29356,2aada4a62f,35,0,4245
29357,63c3e8c5df,31.0,0,230969
29358,a25e39bb2c,35,0,70679
29359,6e9d5c4986,24.0,0,196545
29360,ad2ab5de85,35,0,112768
29361,2ef3a2d09d,24.0,0,235744
29362,5c77568a22,26.0,0,238086
29363,5a7a39c630,35,0,35922
29364,cb1bb0aca2,35.0,0,150910
29365,7e63c4756b,35,7,152728
29366,c0c2e74703,30.0,1,251461
29367,1efc81f3c3,35,0,14505
29368,eff71b5420,45.0,5,169614
29369,a079ed9114,35,1,95290
29370,0619b25129,19.0,0,131876
29371,6edb3bd210,29.0,0,20455
29372,f3e4d05447,55.0,2,22711
29373,04c296db37,21.0,3,97781
29374,06f01d34fc,27.0,0,6913
29375,567c235544,18.0,0,55775
29376,47f8bb7cc5,36.0,0,133701
29377,f043bbbecd,46.0,0,263192
29378,bdca725dcd,22.0,2,251155
29379,f8cd8c8084,31.0,6,212646
29380,69a0912668,35,0,223
29381,4cddd6f4d9,29.0,1,103551
29382,980e1fb29a,35,0,44625
29383,5afe12bb29,35,0,118735
29384,5d06736709,53.0,0,241440
29385,ee928319fd,35,1,171103
29386,6cda6cd508,38.0,0,121082
29387,eb2a5f5b14,56.0,7,36797
29388,b1255be6bc,35,0,177351
29389,e40980ba9b,22.0,0,29979
29390,de5a774b4d,35,1,1858
29391,ee984ea49a,28.0,0,277958
29392,f92781c5ae,54.0,0,130166
29393,b40d694454,51.0,0,168580
29394,e452534cd4,41.0,0,5174
29395,9a5e3d8703,35,7,214322
29396,780fc9600f,37.0,0,261969
29397,441ff8e91a,35,0,59798
29398,0b2846337e,37.0,1,51621
29399,5a99dbbd97,35,0,65260
29400,8149cd935d,35,0,153910
29401,2230da192d,30.0,7,11200
29402,0d6e1ead60,26.0,0,99298
29403,de3ddcdf35,30.0,1,27963
29404,424af4e773,29.0,1,152523
29405,18782770c4,23.0,0,92403
29406,267216d482,35,0,152574
29407,9371995e53,29.0,3,153900
29408,d5fc2a030e,44.0,0,152855
29409,4acb31109a,35,0,141237
29410,23de80e31e,35,1,162389
29411,92dd3a5b63,24.0,2,188483
29412,a6489e4920,44.0,0,170409
29413,9808d0ec32,35,0,218635
29414,d4c1fd8c7f,35.0,0,146394
29415,5be730336c,57.0,0,174645
29416,3b97d3226f,15.0,7,4618
29417,dd1ee66906,35,6,61531
29418,a43287cc27,27.0,0,32989
29419,04e2cc05f9,35,2,30048
29420,e3937503d7,30.0,0,138970
29421,28849f8864,33.0,0,226873
29422,d50f553eac,35,0,144354
29423,e2a8d77d87,35,1,74669
29424,880fb98141,35,7,212700
29425,115cd3077a,25.0,0,33864
29426,70df6bfa95,35,2,260131
29427,ff083ae245,39.0,0,32218
29428,a85e118dc2,35,0,57422
29429,c2c8debc7a,60.0,0,40152
29430,1a1323eb19,35,0,152567
29431,0bd30f93ba,19.0,0,99782
29432,9151b8f52a,22.0,7,82336
29433,89f9d9a3d7,35,2,59111
29434,99b666ec56,35,7,162258
29435,1f9bef9e29,31.0,0,253713
29436,c182461f10,17.0,0,104770
29437,20ed26c6a8,47.0,3,19003
29438,2d5ff17c14,35,0,77385
29439,7d254bff09,35,0,42522
29440,b2d174ac74,39.0,0,235588
29441,7cdaa7cdcc,26.0,0,188846
29442,adf881ef7a,34.0,0,158652
29443,ef63a2cd1d,35,0,122367
29444,02d7caaef0,35.0,3,43164
29445,c684cebadd,45.0,0,180974
29446,c008792cef,23.0,0,57295
29447,12dd7d2441,16.0,0,236056
29448,7c4602a8c7,33.0,3,76115
29449,3c89d4824d,53.0,2,248202
29450,a2da5a2f0b,51.0,1,240110
29451,3212f8950a,21.0,0,238578
29452,3bc7dad43a,35,7,39291
29453,8600dfc447,73.0,0,244718
29454,1107f19859,27.0,0,28686
29455,c371bdd9d3,43.0,3,46555
29456,53d4a25b95,35,0,209307
29457,07d381c18d,12.0,0,115510
29458,15ce27a189,69.0,0,153373
29459,4429038392,35,0,151080
29460,4305ca95a3,57.0,0,39405
29461,e7c0bab8af,69.0,0,111357
29462,3226b904b8,35,0,164724
29463,2f9a5c18e6,40.0,2,243159
29464,27b4e03bba,35,3,99668
29465,2754032909,42.0,1,273782
29466,af9adc7f4d,21.0,1,56025
29467,7663488329,45.0,7,13673
29468,63e096bb46,46.0,0,274602
29469,07d7f9bb50,60.0,0,75024
29470,9e2c396820,13.0,6,76439
29471,0ff2b0cc2a,35,0,16753
29472,b22fb6ab32,35,3,124124
29473,c4557645e7,61.0,0,192765
29474,f07f7090f9,69.0,5,172289
29475,c4a80a8b4d,47.0,0,146201
29476,074394b27c,35,2,112196
29477,7fa8947b9e,35,0,49357
29478,602743dda9,34.0,0,252100
29479,7db7033d41,29.0,0,265987
29480,30d0ef7956,35,0,243681
29481,393bfac6d1,25.0,5,91693
29482,4ba9dbde9a,35,0,8281
29483,ab2b4e49c5,38.0,0,153956
29484,b9245c4b8f,18.0,0,27627
29485,9147960f67,35,0,154810
29486,50b1aabb12,66.0,0,27398
29487,06e109c64e,35,7,264275
29488,0cd751dfc2,35,0,45807
29489,bb42298cf5,35,0,77458
29490,c1e029a20d,27.0,7,25942
29491,8986d90c21,35,1,183358
29492,89f81cf0db,35,3,12475
29493,d17053f62f,43.0,0,66
29494,8a5e30b956,40.0,6,263126
29495,b154fb5898,32.0,6,168075
29496,23549df9f2,25.0,6,197046
29497,3fdeef4868,58.0,0,126127
29498,2696b8ceea,27.0,0,233118
29499,84ca3579ea,33.0,0,204099
29500,c0b6bdec28,35,0,169647
29501,952e114ef0,35,1,36873
29502,5657b51729,35,7,217894
29503,6f772fd51c,19.0,0,167316
29504,e2a3cc41ab,34.0,5,78409
29505,7e20156026,35,0,119736
29506,000e47c1b2,47.0,0,17155
29507,34d550e6a7,24.0,0,52358
29508,aa51d9a3c4,54.0,1,167742
29509,202dfaccb7,39.0,1,218620
29510,d819608098,28.0,3,239776
29511,d113ea0f60,27.0,7,73633
29512,c72cec2dc1,35,1,69023
29513,529af45cad,35,0,192176
29514,898823017d,21.0,0,262522
29515,9108a5c785,38.0,1,72253
29516,bc0716cdf5,26.0,7,272157
29517,9a6445d262,35,0,72511
29518,d10fe8ff4a,35,0,9571
29519,b856e30713,33.0,0,158017
29520,78db28ffac,62.0,0,23793
29521,e97c55ba5f,23.0,3,242607
29522,9d27c95da1,29.0,2,91142
29523,a0be0594c5,35,0,96608
29524,a089dcaf11,42.0,0,151568
29525,a926d66adb,35,0,43394
29526,0deea091e8,35,0,264821
29527,403cec13ea,45.0,2,213202
29528,400466f604,35,0,36419
29529,59c8afb1d8,35,6,1972
29530,8778c47c5e,18.0,0,142734
29531,890f8d47b5,35,0,158510
29532,ac462fe8f6,53.0,0,51015
29533,77de7c9437,35,7,33896
29534,639cf31d4e,35,3,174258
29535,e630976a5a,27.0,0,255836
29536,227db1ece0,35,0,54042
29537,3a467edbda,35,7,201750
29538,d60b5a3b55,35,0,130141
29539,fa65e022be,22.0,3,67597
29540,24a02f77df,35,0,198997
29541,b7fbf7a1d5,30.0,3,125645
29542,4e252e8cde,35.0,5,107375
29543,7ad909f3c2,42.0,4,169919
29544,23ee8eaab1,23.0,0,207317
29545,cd84d9cb27,35,0,123785
29546,9918bcb4e5,22.0,4,140072
29547,ae985a53cc,36.0,2,121909
29548,479974029d,35,1,174476
29549,f1d5bca49a,15.0,1,106776
29550,0cf9e8fcc2,27.0,5,233744
29551,43f3a3ecba,23.0,5,223075
29552,8548e35430,41.0,2,250012
29553,1fb4f10bb1,35,0,165178
29554,40ccf9fd06,26.0,0,182136
29555,026c989f18,51.0,2,96818
29556,5a1f1b2478,44.0,0,233203
29557,1607f7fdb5,35,6,108973
29558,7aea58ef8b,49.0,1,77046
29559,fba6df7820,19.0,0,64474
29560,33ea755e4b,28.0,7,245571
29561,1b6de28b99,34.0,0,148967
29562,edaf99e1ee,23.0,0,80770
29563,5d690018e9,35,0,153501
29564,42cbf6fcf0,32.0,6,189970
29565,f278967c6c,48.0,0,34934
29566,70aa537df0,35,3,140868
29567,2ac9f5d2ba,35,2,6120
29568,503f38fe49,54.0,0,61234
29569,c829d026d3,35,0,193509
29570,9647b617b8,26.0,5,97993
29571,653879fe49,37.0,0,11259
29572,c60898f93b,38.0,0,58897
29573,4a2ede7a99,35,0,18745
29574,7158da06bf,35,0,247132
29575,f19ec92c28,47.0,0,253331
29576,84b6d3f7a7,23.0,0,264328
29577,208e450a73,35,0,52035
29578,dd5715abf4,35,0,238965
29579,5bb25a689f,28.0,7,239436
29580,62d35a8339,48.0,0,166022
29581,9cbc41a52b,22.0,0,104450
29582,4dafcac1e2,45.0,0,62611
29583,89506d5d1b,35,0,248667
29584,a452ad7c49,35,2,258998
29585,5a93323ecd,25.0,5,123714
29586,3503bbc95d,30.0,6,215604
29587,72b5621571,25.0,3,77494
29588,4dadb19dd2,35,0,250883
29589,4189bcb518,57.0,7,178083
29590,19ff715729,50.0,7,153583
29591,3922ce4e55,33.0,0,8241
29592,903ba5fdbb,35.0,0,4768
29593,5b12d87ec2,35,7,114605
29594,15be3ca6a6,35,0,55922
29595,d61418e182,36.0,1,33786
29596,963a78e19a,28.0,0,125215
29597,7c1afda8f7,35.0,2,220432
29598,06554b931e,42.0,0,111933
29599,36ab9a3648,35,0,210911
