User-ID,ISBN
3072,163783
17459,163784
3924,8962
70110,163785
7742,1834
14910,50219
1351,163786
70111,95279
1495,26880
3290,163787
155,163788
3446,39519
27982,163789
47,51943
4099,4667
2336,163790
494,95244
36949,88115
1327,163791
14797,163792
177,163793
9036,217
835,2355
6244,74997
2385,163794
788,6731
70112,27369
33889,135908
3531,2096
2671,6032
46415,163795
23932,2344
7225,35778
70113,55109
7584,163796
52108,4081
6672,163797
40802,163798
1959,126538
2470,14709
1447,163799
15285,156040
286,163800
25713,10591
668,146379
27177,163801
6849,26691
19220,75374
47,18084
4285,163802
664,119724
49,149904
6370,7612
7268,163803
2921,179
20810,163804
70114,313
38,17443
9999,12605
40172,467
13402,163805
4286,16783
1991,38820
51033,89828
5506,14990
7760,17724
1725,61240
54212,163806
1981,163807
236,163808
6266,130501
4176,979
24492,64861
3648,109116
14910,194
9236,163809
5959,44785
47,163810
54904,163811
2284,163812
2102,7806
412,142646
369,18131
52897,3352
846,163813
1487,1976
11029,7597
7591,163814
734,13307
366,163815
21865,163816
16242,95576
19406,3121
575,163817
2083,26905
2344,121084
1381,4087
6785,20916
1270,163818
625,163819
9586,3353
4599,348
1745,55681
4584,93085
70115,33148
6465,156052
70116,60271
6043,44896
366,163820
8185,11076
56823,16170
3524,163821
177,163822
3188,163823
668,72540
573,61311
18628,163824
1378,22005
50,163825
499,163826
272,17744
8661,112962
70117,864
1747,126477
19422,163827
5045,163828
2728,163829
1193,7876
41504,233
9922,163830
5691,15329
189,163831
1290,34
7427,5709
19441,95184
16495,163832
9066,34375
70118,163833
70119,163834
5224,163835
4978,163836
13733,26619
376,1035
36101,3145
70120,106769
2018,6003
70121,67516
1985,1490
7649,59253
2706,13619
3841,3163
5440,163837
43435,17305
1250,8852
1754,152169
70122,63352
70123,18615
2388,21990
456,163838
36153,156283
29581,36704
2385,27800
70124,33523
22097,163839
1745,60224
25911,163840
962,7678
15517,11988
70125,3538
7297,3261
3082,27414
1997,1716
70126,2782
4162,28682
51653,207
31552,3192
4950,17515
13932,8041
33950,163841
6810,128799
494,163842
14607,50739
215,21056
408,16056
1287,18537
49,163843
56,127636
5253,19156
17597,163844
70127,16188
11874,8831
2520,163845
3669,60438
1775,33338
8998,163846
4218,67156
450,6267
10440,24643
70128,21928
31585,4512
70129,163847
2991,21735
70130,245
823,163848
4923,2323
1192,163849
2101,72824
10582,2567
1990,51764
16985,740
70131,163850
669,163851
992,60292
12128,37544
19041,28795
2429,163852
3136,131217
7184,33564
78,11387
949,3891
12608,9584
6542,1736
11748,66489
1739,129296
5757,163853
9785,43962
561,179
7564,163854
16159,163855
1373,163856
1133,163857
5416,24150
33712,27926
12088,5923
2927,4294
443,163858
3865,1449
27542,44405
1779,115741
15147,163859
2302,12266
10246,163860
70132,163861
14830,1142
1354,14899
235,138979
189,55739
13147,27602
9940,163862
7343,7786
69867,132021
70133,163863
47,119609
29477,9534
6466,9224
47,163864
47,5295
215,19743
776,7423
1177,9529
2232,163865
4393,2943
560,163866
47170,41612
14626,163867
13394,13196
70134,49846
8586,237
70135,9950
51858,20875
588,163868
1844,1219
43488,858
30519,1364
4895,72899
16597,37246
3991,45873
2502,688
30381,2515
11862,115267
2816,159476
15932,1804
668,163869
10534,43186
4279,11261
1009,163870
236,163871
3333,1117
70136,16524
1004,1303
2563,31792
50597,152619
70137,79972
18759,16317
12846,10238
5124,2686
739,6189
55605,163872
15574,163873
70138,33706
11478,163874
23536,163875
70139,41679
26146,136364
2711,163876
1429,19842
11005,163877
771,520
28949,163878
460,56639
70,163879
36337,163880
70140,35542
28043,36359
10508,16534
738,56400
35959,29538
1754,39297
441,43786
887,8888
5186,106105
10599,91581
370,52597
2520,163881
1160,114434
5487,10563
70141,163882
7147,35925
9373,9534
2553,163883
1866,163884
26723,39162
70142,163885
70143,13903
13329,163886
27542,27653
44804,932
70144,163887
31891,163888
22306,7635
19,163889
13058,12579
26636,163890
46,163891
2317,4500
8178,33110
4069,72446
48583,59618
7676,13427
12489,107568
8003,16078
7114,163892
8513,19261
3290,163893
39189,46136
7754,163894
932,25765
2471,163895
58726,11157
2101,163896
668,163897
22761,163898
70145,5079
42564,6618
35353,80196
560,134658
1070,120775
4865,155650
215,141139
3583,131006
25009,163899
70146,11675
70147,62494
533,4777
3401,3027
20091,103680
8390,35686
177,96479
70148,1334
70149,1595
45219,17269
6161,46408
10068,910
675,20986
6415,5561
3152,152061
2020,163900
1657,46273
16839,96731
70,48552
32284,17200
668,163901
22256,112204
70150,163902
57916,72633
177,41339
47,19881
38,48435
366,163903
2689,2427
2090,47922
1247,163904
8790,9573
70151,163905
7504,84361
145,48068
47,105775
2253,57085
12776,3287
70152,163906
3038,8488
70153,737
1981,163907
70154,32366
748,53040
1299,109798
70155,23008
70156,27067
2762,162161
3219,158357
3572,163908
1276,905
366,163909
1585,163910
70157,163911
14466,163912
70158,12537
13708,23957
64990,70272
4426,163913
196,111087
47,71117
9110,30405
4664,163914
3859,163915
83,84004
7326,163916
70159,163917
70160,858
15929,1821
7814,89959
1668,78907
475,163918
979,14564
3997,163919
12259,15856
7710,98794
17809,163920
20376,163921
5375,33600
47,239
23247,67727
26679,1753
3395,60689
227,109628
10813,163922
3188,9979
326,42680
495,147731
70161,5173
943,163923
734,56819
4631,24193
11824,163924
70162,11026
70163,2317
32484,11404
43469,20793
330,147081
670,163925
22605,163926
561,14135
1292,163927
70164,38774
70165,44531
70166,163928
1,159278
8581,163929
2085,163930
7742,12073
70167,14366
70168,163931
12777,163932
739,50219
46993,143894
12325,12534
4152,134400
10913,46103
70169,31932
47284,163933
7593,5916
22455,35571
70170,21873
6585,163934
70171,2224
1545,8349
22705,18869
70172,163935
70173,72661
70174,21896
5737,16080
4552,163936
27050,32047
6840,36697
227,139177
2640,137255
2303,163937
70175,163938
2232,89728
70176,36285
1103,163939
9808,163940
25131,114130
635,85062
277,100424
12279,6483
1299,56065
27523,163941
139,4020
588,163942
4819,1408
58564,52349
2626,11134
70177,163943
3094,163944
2268,33199
6422,38052
480,1011
2609,163945
47,163946
370,13782
35727,4824
70178,6162
6295,29172
205,163947
24844,30390
2173,163948
12881,92748
5952,94734
1281,163949
145,163950
7148,35802
70179,163951
44478,163952
47,163953
3203,163954
47,6931
47,2412
7846,6003
460,44742
33249,116646
5314,15567
25234,3086
40381,2066
2901,30999
64139,16683
544,163955
70180,1801
70181,138229
6396,31167
10054,163956
4472,29781
70182,163957
70183,14072
3813,163958
70184,769
133,163959
10597,163960
3681,8230
7959,163961
155,92969
166,163962
34566,94927
931,163963
24112,163964
1256,2230
751,75225
6540,8442
11705,5787
70185,5078
9955,101076
12430,158218
2383,163965
13985,163966
31515,163967
6295,115269
1472,38536
13929,163968
8,163969
53036,18877
710,163970
1254,163971
6988,76310
55881,51227
1838,8997
2320,14906
599,163972
808,40331
666,73146
810,5113
458,5969
577,163973
247,3444
70186,163974
330,9094
70187,163975
1686,163976
160,163977
2024,163978
10497,17813
8472,163979
13297,163980
1685,1188
50449,17759
12373,1749
29918,44778
1236,163981
330,72071
70188,1991
66665,2217
70,163982
20821,6585
2991,15695
47,65251
4809,163983
2927,1971
647,160
5184,1928
3446,27904
18399,143049
1585,163984
2233,417
70189,139624
46,163985
17247,56894
11830,3349
17927,42655
70190,163986
3340,18322
9269,163987
8350,163988
14093,7487
39632,91000
18695,163989
4287,3896
34848,18450
47,43228
12087,163990
62873,163991
161,163992
177,60315
5635,163993
3235,163994
15723,20538
70191,10268
243,17735
7207,15347
18912,67571
11585,6283
70192,112739
1,163995
189,129382
37077,26285
34589,98751
1602,87884
10268,163996
449,4633
500,163997
4835,163998
189,163999
70193,1028
14760,153255
36796,164000
70194,84450
70195,1725
177,98814
4821,164001
4214,4863
739,164002
22588,26977
12268,402
22250,66284
1550,164003
32491,108806
2488,164004
864,51338
2769,164005
17068,7631
177,33419
5702,33963
15351,7658
11803,6903
70196,480
70197,1029
2486,164006
3088,32576
215,6923
2563,36500
6458,49761
13242,161061
4719,103364
46,2748
16170,47872
70198,3352
49784,76476
6466,53901
2257,34555
9393,10213
2103,2155
26827,123321
2822,1184
2349,82946
5087,27319
8786,7492
38,2181
4797,81058
14096,4701
105,164007
70199,8137
51049,164008
66339,448
70200,62343
1504,164009
177,164010
28,86759
5090,92251
11441,11464
70201,37705
43763,15205
16011,123771
2431,164011
6509,59168
17949,95227
42314,46642
34,24129
60747,53419
24718,53879
458,64152
1125,27428
424,18705
9101,146731
3641,164012
47,128374
70202,164013
1759,86012
987,41369
15591,164014
47719,42491
59907,164015
21262,14104
20632,23029
23648,9034
36983,53167
70203,164016
2572,164017
70204,6481
2644,164018
52993,32980
2334,25275
1992,8419
2795,6118
31976,49263
70205,164019
70206,39265
588,164020
2351,25472
12560,413
2629,12753
8502,4615
70207,164021
34,148873
628,63339
70208,686
2015,44655
70209,1081
597,164022
70210,164023
1535,164024
10705,1736
17825,39487
70211,4337
27308,164025
4935,4970
7959,47427
1489,2989
70212,16286
6140,12881
46,164026
2539,164027
1984,3161
210,164028
70213,17200
3921,37842
44246,164029
7846,164030
467,29972
70214,1076
2053,164031
793,120368
1901,14592
2643,5898
33646,7597
5442,88150
14966,14932
22194,910
467,164032
70215,164033
70216,164034
1545,5373
449,14340
2767,63958
70217,107302
70218,164035
9148,1028
28690,4010
6255,56681
161,45705
2615,6102
70219,13325
19821,1779
10440,37381
1639,44093
2527,19941
2927,26107
5449,97188
4637,6407
2683,17388
1255,164036
754,5645
1517,2403
739,74089
70220,9529
11164,138029
3542,232
739,3454
70221,26214
35107,4371
1383,164037
35555,19709
5551,164038
38,164039
32551,1026
4472,21688
6253,61211
21666,7368
70222,164040
30485,164041
20101,2933
44449,164042
77,113077
16564,9487
23494,26228
337,14804
4700,164043
25283,164044
10850,78248
1205,38827
774,109682
3099,164045
2349,20417
459,164046
1533,7703
1745,164047
36401,164048
2026,164049
5852,18475
2151,1692
12846,126817
2216,56964
70223,24916
918,164050
3403,164051
7730,40541
2762,51124
441,30797
26006,55671
1588,164052
788,6057
2817,7158
44,164053
741,33735
70224,164054
6042,32446
29558,24025
9907,13093
32157,164055
7488,164056
12693,164057
14355,66629
1308,164058
3146,8144
5104,61378
8138,8602
40370,4279
5833,92616
12315,87033
3544,164059
70225,61947
5503,164060
70226,164061
5737,81815
2219,46684
668,164062
8213,164063
1664,402
70227,10358
5933,112918
7302,11950
2748,36782
2619,32188
2543,14154
1067,164064
70228,164065
9715,639
51796,9196
864,164066
286,164067
3175,164068
46249,164069
1,164070
3217,4358
9100,164071
1685,32049
2699,164072
2592,3931
21424,164073
63,164074
2577,8286
15995,8442
2149,164075
755,33415
6985,164076
668,164077
61178,164078
7738,128689
180,248
18420,78311
2645,74201
456,164079
5239,959
567,35706
3858,2640
10606,3841
31713,6922
846,13966
47,3725
821,164080
1440,59094
12010,164081
70229,63807
70230,20052
70231,164082
58082,164083
1801,44894
5043,50219
12520,100614
18573,1800
70232,386
39321,164084
1440,635
10149,56385
1514,164085
6493,164086
4997,10745
2089,348
70233,15963
12565,164087
3799,164088
70234,67292
2732,4098
24234,164089
10066,33782
10614,24944
38957,26431
46497,17032
7678,35928
189,164090
3033,164091
62121,993
5440,164092
70235,270
2723,164093
22854,164094
6436,42655
70236,12657
6396,118591
70237,66381
43688,10815
31301,17828
47,164095
5396,117640
16674,8012
8,127386
26071,15096
2572,777
23088,47989
20161,12377
7443,164096
31658,361
70238,164097
3423,164098
10826,9409
2306,34866
16516,567
34674,164099
35187,127063
69291,24150
6547,36419
70239,139514
44,3759
70240,164100
21484,1100
5263,164101
2927,34338
70241,48870
2472,164102
5099,94728
47,131835
70242,12530
49,164103
70243,164104
9611,164105
1994,47311
14054,36616
60805,164106
18304,164107
35,164108
47,164109
49571,144153
177,164110
2495,164111
5390,8736
18565,92989
751,164112
70244,51552
47796,2237
70245,114784
12706,5162
3188,164113
3751,10578
57855,164114
70246,164115
701,164116
29949,40732
5134,3518
70247,14140
4111,6063
340,164117
7649,164118
68190,37235
412,16027
7101,386
6646,164119
22495,164120
1764,164121
11290,735
13646,134899
600,164122
918,19326
70248,143610
5113,69628
13049,164123
1429,164124
1740,150777
3924,737
26519,164125
830,41501
70249,52220
21701,164126
17535,164127
977,2860
160,164128
2303,164129
1245,25766
70250,81
70251,5272
4366,120894
2853,164130
16877,938
70252,164131
2769,4836
9676,164132
4374,3585
60945,3867
668,164133
1509,82948
1642,10232
52400,902
16238,6212
305,8276
641,164134
6436,120053
70253,164135
13420,11456
2739,164136
4418,164137
58421,43882
6674,164138
3752,7799
70254,4385
3609,12050
1131,164139
1616,58042
20188,123450
298,17619
47,5081
19073,26432
6606,57323
70255,164140
70,164141
16411,52203
47,73137
15695,164142
949,59521
14325,164143
118,26843
7730,36074
177,121680
10599,153343
19749,66135
649,164144
25088,164145
70256,3603
6007,164146
70257,5352
7530,66370
11698,164147
4467,60296
9711,164148
3122,164149
13394,24596
22661,17142
1009,164150
57797,50199
286,164151
3374,37553
393,4580
6632,164152
8970,48304
17322,55037
12048,2864
902,322
641,10559
3681,21924
16549,164153
2695,21441
14648,79394
3137,164154
3699,8442
2046,2408
9462,64246
19197,92454
328,32640
6260,164155
14309,4918
11206,137806
2025,115563
70258,21138
17900,25680
2080,1397
17051,164156
70259,164157
1287,14873
51480,164158
70260,123861
19364,164159
62448,22071
30,29247
2722,164160
1120,24714
2795,13774
7256,8850
49418,8252
3108,164161
10045,164162
68388,13576
70261,16359
37943,60983
41576,3891
5295,1314
2607,105997
464,12161
5444,164163
1684,5952
7412,3092
669,19385
3683,11383
6676,3566
2368,7851
26321,46785
6073,16548
12087,164164
987,15235
5055,15317
70262,164165
70263,27277
2513,9494
11952,17882
70264,164166
9497,164167
1,164168
22982,7196
4919,9469
5837,88155
3053,60950
2210,5266
43322,8171
5077,164169
1223,8419
10881,5079
68474,164170
9025,879
6978,23445
10703,10282
22,164171
2976,33404
9019,90323
8250,51329
1527,13975
33500,164172
177,164173
1764,164174
56,3287
10189,110026
6386,164175
177,164176
13621,154268
701,164177
47,164178
17649,45134
787,95490
70265,164179
2797,164180
20879,6034
441,164181
70266,31226
6087,14174
70267,77320
70268,636
4071,39756
177,164182
13535,164183
177,164184
6647,34013
768,135311
987,17807
70269,164185
2078,164186
853,133540
38183,3628
1740,144728
625,164187
5960,164188
8200,38450
68863,86363
3052,57930
451,118794
423,164189
47,15548
12479,164190
12517,26380
2463,164191
70270,10866
4808,164192
6295,176
6516,40003
47300,78737
1387,80039
19578,12116
1545,23482
37051,15567
70271,164193
5104,109634
5577,52319
366,164194
1997,164195
11254,164196
47412,164197
19666,7980
12714,1918
494,11852
9388,164198
19352,24493
70272,1334
3721,42173
10137,87127
668,662
40207,164199
1997,164200
70273,89610
65656,100554
70274,24144
253,60269
774,124682
2284,121481
47412,27654
30297,10522
2723,66592
70275,164201
70276,2758
177,142809
6130,2768
47,38520
23496,64496
70277,3311
4196,164202
3149,91667
560,164203
22455,277
47,15658
23487,8696
4214,16607
5284,2097
8308,13271
32174,24407
2083,123233
70278,38243
37478,164204
65179,133904
458,28959
31283,164205
70279,1975
1179,164206
55754,29858
24275,3205
63837,1269
70280,164207
26173,15563
70281,1717
55988,16658
1247,1555
1321,158705
70282,164208
25123,72161
5695,71624
70283,1383
3062,3098
669,164209
9090,1024
17338,110034
1831,3733
34614,8012
178,18203
1642,3035
70284,4578
3690,5680
14020,2426
13827,164210
1991,11387
47,19865
70285,164211
70286,5258
13980,7451
4189,1270
8806,3689
44329,5249
2533,19600
1741,3424
70287,132664
5752,252
2034,101759
6161,62346
10932,139749
150,194
27955,32521
979,14968
24381,164212
70288,27058
1,84638
70289,72870
70290,164213
24089,153
177,164214
15470,84697
20854,25033
13838,29927
5424,988
7020,21880
965,2810
70291,164215
29643,36263
5602,164216
25249,938
4993,5648
28764,85286
38483,61214
16258,164217
177,82648
4715,3424
40002,35325
3556,15130
3144,45047
1889,23395
52166,40422
4869,30745
1247,22991
2660,164218
8740,36430
24508,56957
6022,164219
70292,639
9587,12574
13345,6481
3460,2223
50192,5226
1750,164220
12176,2636
3638,66467
7556,1971
20173,1450
33421,37826
3052,164221
9044,164222
177,56864
499,8332
70293,34572
155,164223
36638,164224
5218,103860
22906,154170
57034,164225
7722,161928
458,164226
16840,1360
30974,22344
11280,1549
53463,28915
70294,12962
668,164227
7596,22430
1,8738
5724,14691
987,13730
32514,3533
271,7929
47,15442
70295,3841
13410,42491
3295,164228
155,164229
2778,41981
9366,1507
177,164230
7471,164231
38,164232
15622,164233
26222,164234
12471,37952
139,35202
2985,164235
70296,147726
13647,11251
13841,94554
3985,42543
1789,164236
41822,164237
938,144017
68887,386
20962,148710
289,1573
1726,554
9798,2609
5269,22602
938,3384
5126,89629
6687,148030
1447,74369
177,48038
47,113362
625,164238
441,164239
94,5361
38,105590
6965,164240
26544,164241
18937,5984
4156,14847
9479,21935
8264,164242
11227,164243
2060,85442
4718,164244
11048,10343
1584,164245
92,8084
4620,161376
3454,1859
131,36441
70297,164246
7625,25868
2695,164247
30368,697
458,164248
6698,13807
34826,164249
1003,7211
7648,157045
70298,1188
34739,31702
5857,24407
4968,4177
2762,10230
5121,164250
70,82516
1271,61240
56786,16174
47,24561
989,98931
1536,140632
2336,34655
70299,1676
23898,3950
943,117382
641,164251
70300,96814
22893,7325
932,5022
117,67792
33008,59850
64970,164252
166,164253
47,74089
70301,8012
42586,131557
56,164254
366,30133
1962,164255
277,86676
3377,23633
68008,164256
26467,164257
458,18392
14145,164258
26720,4027
13812,13328
58880,31748
4924,46490
1818,133002
9611,14116
23132,145756
70302,40068
3405,164259
7239,136019
1456,84353
4469,164260
969,2469
70303,17658
52843,56881
8268,13604
25114,164261
458,14203
70304,70316
1308,6627
54865,8750
49182,85764
1481,139564
1009,138829
70305,3384
21566,164262
56,164263
77,164264
588,154708
7138,22543
29810,164265
2470,146742
4970,28665
1120,27911
6586,2785
166,5200
2233,164266
1381,164267
4175,3008
27634,71150
1627,102424
649,164268
2687,141936
9148,164269
59763,164270
1762,164271
1664,30703
15381,18217
70306,3631
6595,19067
805,164272
29954,3578
11267,17877
70307,11599
47,1804
1889,164273
508,877
2470,164274
17970,4118
70308,3589
1256,103473
35634,164275
15690,118909
20790,164276
4628,4146
3307,111095
236,164277
1771,15578
1997,36694
12161,32851
1058,14899
14961,6946
8317,10238
16154,96555
9100,164278
52201,30919
211,164279
6475,164280
7638,386
70309,123781
1536,26155
26556,140833
3187,146480
2643,164281
33082,164282
70310,67216
70311,164283
8231,48865
2822,7571
70312,16127
1,164284
36,164285
4175,164286
12087,164287
563,164288
12713,44588
49,164289
227,99432
2745,55141
70313,164290
19724,7710
11015,12818
41521,10543
70314,164291
4026,164292
6735,164293
22764,72332
177,79010
15215,35708
625,49603
330,27710
7043,164294
8740,164295
3472,14261
70315,111311
83,164296
22192,26598
27234,164297
30293,73011
4689,153612
70316,139806
70317,979
106,29179
22979,4385
8138,55726
15096,135041
10856,164298
1254,164299
70318,19199
6739,25385
49067,780
70319,6343
2194,40451
70320,249
122,164300
520,48707
88,49982
641,10030
3890,1779
14005,48114
11495,164301
187,8721
16135,14662
2386,14317
7959,163342
258,182
9808,164302
44066,38608
2352,10812
1339,6780
10559,164303
6806,154555
14071,4621
2899,164304
1120,77151
366,164305
70321,164306
23318,25273
8396,164307
3369,143708
25726,6347
755,164308
47,5898
7556,2253
3585,104458
35570,1597
29995,642
62621,164309
70322,3451
1235,164310
24493,4087
21278,3897
47,164311
2310,25561
3939,364
40103,164312
3058,164313
2832,164314
12101,164315
450,7363
155,164316
32543,9105
34718,164317
2085,164318
4971,79818
4894,164319
1004,10230
2431,164320
47362,19100
70323,988
4625,6003
2085,164321
70324,119739
166,10612
40330,164322
4730,6212
3677,164323
70325,164324
88,164325
29026,164326
30089,47892
79,164327
10275,2824
6856,6975
36872,508
11286,164328
3137,164329
70326,70771
2656,164330
14179,11384
4730,3409
70,106835
15013,1389
9524,25659
8268,164331
70327,1928
2139,68198
70328,17906
64045,35046
31006,164332
10533,92315
1051,1194
5056,57889
70329,164333
8353,6032
1254,48230
6466,164334
15923,90852
1429,164335
1742,92647
752,95282
499,40527
668,164336
3530,8590
12032,361
2428,21635
121,18835
606,49706
5002,1789
4036,1584
310,22428
484,29734
4683,164337
1740,164338
475,34468
70330,164339
9148,164340
12565,1081
1454,58295
36178,990
1418,164341
1181,164342
24853,164343
6418,73537
520,13257
3580,15672
11926,14521
70199,143771
47,164344
5774,164345
70331,164346
10806,20061
1228,164347
12817,91179
38,8190
1765,35996
177,164348
8485,12645
561,164349
2446,1749
21815,47274
3792,71623
288,68228
2023,46389
19419,141695
3170,122972
8171,19782
5950,346
10196,164350
2876,164351
22864,25012
70332,164352
8231,164353
34322,139969
13460,81796
70333,40138
303,83904
1434,47949
13397,11552
298,164354
70334,5983
2799,164355
64440,2777
20628,2313
17115,164356
48738,39837
2513,284
17732,4760
70335,164357
10599,60508
56012,140068
4260,72421
725,4342
16813,84064
3172,26849
70336,14225
569,22928
27994,13601
835,2253
1676,32286
70337,4760
4723,7059
33129,25870
11032,2301
1074,164358
18869,34063
5381,41218
22078,13675
166,106376
2482,7485
643,11243
4761,34046
70338,98753
3841,19496
15714,117203
70339,8012
12477,89733
19913,5241
35891,38458
8459,164359
825,164360
18863,164361
28151,18560
10948,1905
9209,4518
70340,164362
5276,164363
10103,26945
23868,22810
1524,164364
1436,164365
12303,10358
3598,164366
19578,9716
5390,44533
30228,104948
45448,90499
377,242
2468,164250
14229,163372
43537,142658
47,21687
8258,164367
1905,164368
3120,148737
14229,164369
1757,164370
61247,59126
241,4983
441,900
29396,89162
4597,2561
17231,2749
70341,50082
1127,164371
23922,164372
25259,12812
1939,83097
24003,68873
600,2515
6522,155
1901,133535
12087,164373
37418,3788
70342,47052
47,7070
5295,7461
21655,164374
4683,5909
1212,90856
258,17619
70343,164375
410,23547
47,66686
1271,81765
7029,32348
4256,3163
123,10944
1308,54349
750,44400
131,61846
70344,74842
70345,26342
2361,44393
15816,4324
1143,164376
11079,118700
27425,6090
5733,164377
47,19187
4209,163571
70346,28417
17453,61088
41795,493
285,164378
3275,2989
5408,8963
224,20770
70347,9568
10276,30413
459,164379
155,164380
14728,14455
4295,164381
3999,164382
2085,164383
2890,30443
37718,411
1,164384
1011,164385
3859,32812
668,164386
8652,48557
2119,11472
5058,164387
25676,17188
19413,9370
14308,164388
5392,85329
1701,60512
4247,148821
1742,164389
4012,96757
1514,2953
177,164390
8458,50059
9693,6293
3098,164391
70348,43962
2302,19551
2242,164392
975,103087
31371,2915
12066,164393
70349,142887
47,2944
59,17758
507,22119
846,164394
6161,164395
6217,6886
177,61251
70350,55052
292,1064
30142,71072
2133,27777
9316,1028
7846,15265
12186,74136
13734,164396
66891,2416
70351,4890
40334,133580
5163,22133
47,69477
16306,164397
15963,6987
3450,100744
34,80851
1287,164398
6941,36481
18654,30017
21774,40354
12087,164399
20745,4324
39709,18124
70352,164400
70353,8604
965,3961
2903,4204
4812,8794
3149,16811
3413,106048
10975,164401
67613,1538
2447,6677
5394,132634
1740,164402
10220,5341
70354,16874
7511,4867
16477,2119
1801,115502
56771,4955
3262,164403
30431,163477
1287,164404
10695,139136
2632,60138
34967,43005
366,164405
70355,164406
70356,164407
145,9043
1468,3566
3088,86612
4479,92646
499,164408
18072,22626
5152,55270
2893,21735
70357,177
47,4394
2217,4855
1224,75628
4809,56429
4129,10537
5763,1273
128,21474
70358,136692
205,164409
4904,30472
8231,313
950,164410
9786,1026
5591,40969
189,79243
70359,132535
54421,40694
6775,17400
6695,13903
720,164411
32105,164412
3831,55058
4217,735
255,164413
6667,31804
47,16664
6069,37328
70360,23436
4235,44223
21636,28323
27013,164414
46789,2356
9558,164415
933,13714
12321,101634
35,164416
670,5621
3223,113531
37703,108703
189,164417
828,3226
3434,35312
775,5991
155,164418
810,164419
11186,142511
2010,108005
5373,164420
3514,16757
2985,68582
2753,74237
49213,15942
931,141854
23326,1717
16990,15847
1214,164421
3675,164422
17240,164423
793,78236
1282,33203
173,387
27736,8405
12761,7266
6542,3435
18471,164424
4296,164425
4797,3216
6951,24487
9877,26835
70361,14929
10782,344
70362,164426
1,6233
4821,8063
59744,6604
11964,19875
10095,34712
560,48806
40223,164427
70363,8757
11668,1076
70364,164428
49965,2515
23652,164429
8118,163601
23823,120277
70365,5143
14214,164430
2727,164431
6606,129065
1982,164432
70366,25999
17306,164433
8126,164434
488,164435
668,122716
914,47568
1818,164436
5070,45947
37835,33311
70367,164437
19623,70326
1532,7808
3191,90895
24816,164438
70368,6511
16837,164439
69787,31522
47,78975
3486,30611
1247,20233
49,164440
70369,164441
49930,164442
196,164443
2861,164444
70370,28993
1997,158786
32563,38828
1019,10268
5056,164445
20231,16815
15393,6421
668,164446
51224,76336
70371,222
5394,1208
424,164447
1383,1686
1939,132639
468,40180
859,164448
70372,164449
4099,164450
21551,164451
70373,55809
7095,5119
14615,2820
23370,40458
649,65178
2850,15408
2431,24462
11173,68125
846,87332
24672,33148
41453,49846
47,117562
3099,482
16984,54251
2482,19572
9239,21397
668,28227
70374,1749
16366,88015
34,7692
5272,4010
12,164452
3038,143298
22414,164453
15931,164454
1034,106958
21795,164455
2284,35680
70375,164456
26038,2119
70376,4599
4258,164457
1782,164458
37764,114617
13659,164459
70377,26862
47123,164460
75,113694
16622,138543
15366,7964
176,28009
1144,19237
1086,6745
5674,7884
17159,12618
864,164461
234,164462
31099,93418
8387,164463
647,47406
13841,1088
13801,104623
4552,3092
215,104422
366,164464
12274,110900
70378,17719
77,32389
38624,164465
29719,164466
49,164467
70379,164468
2823,99933
650,152101
1383,164469
12,18869
38,24512
5837,164470
2281,164471
13733,48995
70380,3183
31229,164472
10067,19404
64285,102070
3307,122759
465,159605
5383,102613
27009,68930
7933,7272
177,164473
4703,23646
70381,164474
37636,33401
1381,11021
2152,53429
6942,90591
21537,1449
846,164475
24083,8844
13985,37246
1883,12416
13190,59502
3195,110073
20825,164476
9715,164477
4266,32770
2927,1469
139,5432
965,1113
30062,48468
13,4890
19460,17868
1495,36798
1380,6336
5939,32134
17106,17
10832,32047
1970,164478
5115,3628
14080,164479
70382,164480
1527,75695
1587,164481
560,21117
70383,37366
48323,164482
6712,2364
8787,6
2609,164483
48571,41596
15647,35506
15976,46526
187,164484
6379,386
2355,129823
47,117415
366,145340
40275,164485
440,7920
5167,164486
47,164487
4112,164488
277,52460
1247,79000
18411,3092
70384,23244
11411,6470
46407,14912
456,134950
1905,164489
70385,156536
539,14166
457,55
4218,30621
12525,164490
5748,26
177,164491
2352,164492
70386,1914
17528,47704
14763,8998
6546,10919
117,164493
2631,366
2592,13494
2139,13271
4256,30376
7520,79013
27046,2992
7529,164494
15680,47841
70387,164495
3585,164496
4186,11282
15032,164497
11178,10495
9485,14288
9423,13491
70388,7050
9852,3384
6396,164498
7931,31526
4455,28323
18124,6630
70389,5527
70390,2745
7876,21522
70391,17121
12550,164499
3943,164500
57417,2170
21149,164501
155,164502
456,117982
7561,154264
611,160486
20223,12861
15281,69284
18795,16638
13143,100987
8421,56731
9677,141673
508,23321
15265,22757
47,92501
439,164503
458,164504
2239,20089
7528,10250
4884,44852
2822,11007
1747,164505
668,25504
3306,164506
19,164507
70392,1830
17314,5162
204,164508
11325,164509
70393,8159
47,12866
884,71453
2233,164510
669,77425
1426,80241
70394,6413
33163,107250
370,119049
2559,3537
33269,35254
47,164511
17303,9359
30673,2605
7772,8604
27214,9028
1651,164512
2643,164513
44,164514
67638,54312
26106,17642
7296,164515
70395,19686
14587,4334
3994,117774
47,164516
27207,5364
12183,89751
456,164517
3588,164518
6234,13491
70396,164519
9188,86702
20946,72077
8764,164520
12849,44890
10068,1333
326,55094
70397,39345
2226,118898
